"","lon","lat","species"
"586",-115.24747,33.90831,"Larrea tridentata"
"587",-116.75482,33.90477,"Larrea tridentata"
"588",-115.45828,35.56353,"Larrea tridentata"
"590",-115.783333,35.123056,"Larrea tridentata"
"592",-117.90514,35.5158699991075,"Larrea tridentata"
"593",-116.03658,34.12344,"Larrea tridentata"
"594",-117.90514,35.51586,"Larrea tridentata"
"595",-117.891650609546,35.8359215490706,"Larrea tridentata"
"596",-116.46469,34.27186,"Larrea tridentata"
"599",-116.46469,34.2718699991216,"Larrea tridentata"
"600",-115.87849,34.1089199991236,"Larrea tridentata"
"601",-115.64252,34.81617,"Larrea tridentata"
"602",-115.8785,34.10892,"Larrea tridentata"
"603",-116.69233,34.32992,"Larrea tridentata"
"604",-115.011041,32.952406,"Larrea tridentata"
"605",-116.69234,34.3299299991209,"Larrea tridentata"
"606",-117.58714,35.42964,"Larrea tridentata"
"607",-117.58715,35.4296299991084,"Larrea tridentata"
"608",-115.2618,35.43343,"Larrea tridentata"
"610",-114.83783,32.81667,"Larrea tridentata"
"611",-116.24558,32.86398,"Larrea tridentata"
"612",-115.925,34.59167,"Larrea tridentata"
"613",-116.06333,33.28889,"Larrea tridentata"
"614",-116.20472,33.13175,"Larrea tridentata"
"615",-115.929084,33.924793,"Larrea tridentata"
"616",-116.25167,34.81333,"Larrea tridentata"
"617",-116.03778,33.32833,"Larrea tridentata"
"618",-116.04278,33.28417,"Larrea tridentata"
"619",-116.0657,33.9909,"Larrea tridentata"
"620",-116.48952,33.09193,"Larrea tridentata"
"621",-116.29001,33.29473,"Larrea tridentata"
"622",-116.05361,33.33,"Larrea tridentata"
"623",-116.0225,33.28889,"Larrea tridentata"
"624",-116.00583,33.27083,"Larrea tridentata"
"625",-116.06333,33.27972,"Larrea tridentata"
"626",-116.406503,33.257579,"Larrea tridentata"
"627",-115.63408,34.55338,"Larrea tridentata"
"628",-116.03083,33.29694,"Larrea tridentata"
"629",-116.06833,33.28833,"Larrea tridentata"
"630",-116.06972,33.32889,"Larrea tridentata"
"631",-116.33854,33.17826,"Larrea tridentata"
"632",-116.13259,33.27501,"Larrea tridentata"
"633",-114.83194,34.41972,"Larrea tridentata"
"634",-118.013611,34.503889,"Larrea tridentata"
"635",-114.86662,34.00155,"Larrea tridentata"
"636",-116.3177,34.8388,"Larrea tridentata"
"637",-116.33268,34.81029,"Larrea tridentata"
"638",-118.01361,34.50389,"Larrea tridentata"
"639",-116.1246,33.23817,"Larrea tridentata"
"640",-116.24911,33.10778,"Larrea tridentata"
"641",-116.34687,33.18256,"Larrea tridentata"
"642",-116.42577,33.24852,"Larrea tridentata"
"643",-115.03475,34.07324,"Larrea tridentata"
"644",-117.96972,34.48083,"Larrea tridentata"
"645",-116.27984,33.31466,"Larrea tridentata"
"646",-116.33308,33.04689,"Larrea tridentata"
"647",-117.319833,34.450889,"Larrea tridentata"
"648",-117.969722,34.480833,"Larrea tridentata"
"649",-115.15887,37.38137,"Larrea tridentata"
"650",-107.43112,32.9740199991381,"Larrea tridentata"
"652",-116.07735,33.831016,"Larrea tridentata"
"653",-116.173,36.2651,"Larrea tridentata"
"657",-116.2695,33.2232,"Larrea tridentata"
"659",-116.42562,33.27115,"Larrea tridentata"
"660",-116.3788,33.1886,"Larrea tridentata"
"661",-116.15498,32.83535,"Larrea tridentata"
"662",-116.09911,33.25118,"Larrea tridentata"
"663",-116.245,33.15806,"Larrea tridentata"
"664",-116.834793,36.887722,"Larrea tridentata"
"666",-116.407222,34.8136109991153,"Larrea tridentata"
"667",-116.2458,34.7591,"Larrea tridentata"
"668",-116.2101,33.2402,"Larrea tridentata"
"669",-116.55,33.95417,"Larrea tridentata"
"670",-116.1798,32.8943,"Larrea tridentata"
"671",-116.26294,32.85952,"Larrea tridentata"
"672",-116.16516,33.27531,"Larrea tridentata"
"674",-116.60862,35.07616,"Larrea tridentata"
"675",-116.16417,32.82694,"Larrea tridentata"
"676",-116.62861,35.06771,"Larrea tridentata"
"679",-116.01861,33.31444,"Larrea tridentata"
"680",-116.06806,33.30556,"Larrea tridentata"
"681",-116.06556,33.31389,"Larrea tridentata"
"682",-116.3235,35.938583,"Larrea tridentata"
"683",-116.323611,35.9386109991031,"Larrea tridentata"
"684",-116.388,33.2846,"Larrea tridentata"
"685",-115.720544,34.239282,"Larrea tridentata"
"686",-116.650278,34.3927779991202,"Larrea tridentata"
"687",-116.32361,35.938614,"Larrea tridentata"
"688",-116.33034,35.98702,"Larrea tridentata"
"689",-116.25307,33.35608,"Larrea tridentata"
"690",-116.3235,35.93858,"Larrea tridentata"
"691",-116.01452,33.30207,"Larrea tridentata"
"692",-116.068,33.30561,"Larrea tridentata"
"694",-116.03639,33.31083,"Larrea tridentata"
"695",-116.06889,33.31333,"Larrea tridentata"
"696",-116.40333,33.29528,"Larrea tridentata"
"698",-116.015,33.30211,"Larrea tridentata"
"701",-119.420673973418,34.7299392783218,"Larrea tridentata"
"703",-117.993164,35.376174,"Larrea tridentata"
"704",-112.12,33.81,"Larrea tridentata"
"708",-115.653607,35.012488,"Larrea tridentata"
"709",-115.716895,34.889045,"Larrea tridentata"
"710",-116.37934,33.11182,"Larrea tridentata"
"711",-117.932395,35.152126,"Larrea tridentata"
"714",-116.12083,33.34889,"Larrea tridentata"
"715",-116.45171,33.38564,"Larrea tridentata"
"717",-115.708056,34.261111,"Larrea tridentata"
"719",-115.70805,34.261112,"Larrea tridentata"
"722",-116.10778,32.64833,"Larrea tridentata"
"723",-115.708056,34.2611109991217,"Larrea tridentata"
"724",-116.24444,33.16667,"Larrea tridentata"
"725",-115.70806,34.26111,"Larrea tridentata"
"726",-116.444823,34.071022999124,"Larrea tridentata"
"727",-116.212,33.38061,"Larrea tridentata"
"729",-109.154455,31.98177,"Larrea tridentata"
"733",-114.44555,35.65611,"Larrea tridentata"
"735",-115.860007,33.90002,"Larrea tridentata"
"736",-115.694649,33.9832089991251,"Larrea tridentata"
"737",-115.66722,34.56444,"Larrea tridentata"
"738",-115.746639,34.67675,"Larrea tridentata"
"740",-115.746666,34.676666,"Larrea tridentata"
"741",-115.746667,34.676667,"Larrea tridentata"
"743",-116.12656,32.80612,"Larrea tridentata"
"745",-116.4775,33.3583,"Larrea tridentata"
"746",-116.234,32.8605,"Larrea tridentata"
"748",-116.2667,32.9367,"Larrea tridentata"
"749",-116.3167,32.9356,"Larrea tridentata"
"750",-116.2042,33.1833,"Larrea tridentata"
"752",-116.4531,33.1489,"Larrea tridentata"
"753",-116.37926,32.97756,"Larrea tridentata"
"754",-116.47086,33.1521,"Larrea tridentata"
"756",-116.509167,34.2508329991219,"Larrea tridentata"
"757",-116.40741,33.13647,"Larrea tridentata"
"758",-116.3747,33.1372,"Larrea tridentata"
"760",-116.318918,33.9239809991258,"Larrea tridentata"
"761",-116.50917,34.25111,"Larrea tridentata"
"762",-116.4799,33.3673,"Larrea tridentata"
"763",-116.36056,32.92666,"Larrea tridentata"
"764",-116.36333,32.94954,"Larrea tridentata"
"765",-116.4022,33.1368,"Larrea tridentata"
"766",-116.4218,32.9804,"Larrea tridentata"
"767",-116.15139,32.625,"Larrea tridentata"
"769",-116.3338,33.1752,"Larrea tridentata"
"770",-116.3358,33.1692,"Larrea tridentata"
"771",-116.2946,33.2578,"Larrea tridentata"
"772",-116.35,33.2582,"Larrea tridentata"
"773",-116.3473,33.2582,"Larrea tridentata"
"774",-116.3652,33.2232,"Larrea tridentata"
"775",-116.3371,33.3009,"Larrea tridentata"
"776",-116.3475,33.2322,"Larrea tridentata"
"780",-116.4304,34.2062,"Larrea tridentata"
"782",-116.643973,33.902836,"Larrea tridentata"
"783",-116.35763,33.05206,"Larrea tridentata"
"784",-116.3043,33.3502,"Larrea tridentata"
"785",-115.702793,34.891528,"Larrea tridentata"
"786",-117.116289,36.606976,"Larrea tridentata"
"787",-116.1048,32.7906,"Larrea tridentata"
"788",-116.2473,33.171,"Larrea tridentata"
"789",-115.77278,33.50972,"Larrea tridentata"
"790",-116.1954,32.8721,"Larrea tridentata"
"791",-115.83889,33.52056,"Larrea tridentata"
"792",-115.88889,33.17556,"Larrea tridentata"
"794",-115.7275,33.4575,"Larrea tridentata"
"795",-116.2974,33.2942,"Larrea tridentata"
"796",-115.86825,33.51183,"Larrea tridentata"
"797",-115.50067,33.29539,"Larrea tridentata"
"798",-115.08057,33.912859999126,"Larrea tridentata"
"799",-115.21245,33.909879999126,"Larrea tridentata"
"800",-116.2181,32.9208,"Larrea tridentata"
"801",-116.247500495657,35.7035964424054,"Larrea tridentata"
"802",-116.1903,32.8484,"Larrea tridentata"
"803",-115.28083,34.06306,"Larrea tridentata"
"805",-115.25361,33.83389,"Larrea tridentata"
"806",-115.08058,33.91286,"Larrea tridentata"
"807",-115.21244,33.90989,"Larrea tridentata"
"808",-115.077222,33.913889,"Larrea tridentata"
"809",-115.08057,33.91286,"Larrea tridentata"
"810",-116.1829,33.2968,"Larrea tridentata"
"811",-116.1171,33.0675,"Larrea tridentata"
"812",-115.84611,33.52111,"Larrea tridentata"
"813",-115.11171,33.71244,"Larrea tridentata"
"814",-115.6739,34.7097,"Larrea tridentata"
"815",-116.0646,33.2872,"Larrea tridentata"
"816",-115.50444,33.29889,"Larrea tridentata"
"818",-116.14333,32.7475,"Larrea tridentata"
"819",-115.264542,33.749054999128,"Larrea tridentata"
"820",-115.87722,34.31027,"Larrea tridentata"
"821",-116.3833,33.14,"Larrea tridentata"
"822",-115,33,"Larrea tridentata"
"825",-113.14,34.32,"Larrea tridentata"
"827",-115.88028,33.51361,"Larrea tridentata"
"828",-114.85,33.08333,"Larrea tridentata"
"829",-115.684,34.611,"Larrea tridentata"
"830",-115.49028,33.28694,"Larrea tridentata"
"833",-115.866678,33.9003669991261,"Larrea tridentata"
"835",-116.7374,34.6299,"Larrea tridentata"
"838",-116.11861,32.70361,"Larrea tridentata"
"839",-116.4384,33.3749,"Larrea tridentata"
"840",-115.60942,33.37475,"Larrea tridentata"
"841",-115.6763,34.7088,"Larrea tridentata"
"842",-116.2475,32.9775,"Larrea tridentata"
"844",-116.88778,36.19333,"Larrea tridentata"
"845",-117.5625,35.3924999991088,"Larrea tridentata"
"846",-114.618,33.0244,"Larrea tridentata"
"847",-117.56778,35.39083,"Larrea tridentata"
"848",-116.0262,33.29739,"Larrea tridentata"
"849",-116.0865,33.3056,"Larrea tridentata"
"851",-116.41028,33.30556,"Larrea tridentata"
"852",-116.334444,34.828333,"Larrea tridentata"
"853",-116.3756,33.0106,"Larrea tridentata"
"854",-117.5673,35.3917,"Larrea tridentata"
"855",-116.3285,32.9732,"Larrea tridentata"
"856",-116.52,33.9111,"Larrea tridentata"
"857",-116.33502,34.13543,"Larrea tridentata"
"858",-115.6579,34.709,"Larrea tridentata"
"859",-116.4327,33.1049,"Larrea tridentata"
"860",-116.52,33.91111,"Larrea tridentata"
"861",-116.4341,33.0477,"Larrea tridentata"
"862",-116.3461,33.0186,"Larrea tridentata"
"863",-116.4275,33.8227999991271,"Larrea tridentata"
"866",-116.2643,33.0562,"Larrea tridentata"
"867",-116.1299,33.1057,"Larrea tridentata"
"868",-116.199,33.1298,"Larrea tridentata"
"869",-116.1206,32.9893,"Larrea tridentata"
"872",-116.2322,33.047,"Larrea tridentata"
"873",-116.4247,33.0188,"Larrea tridentata"
"879",-116.10648,33.17767,"Larrea tridentata"
"880",-116.3675,33.3269,"Larrea tridentata"
"881",-116.30997,33.84433,"Larrea tridentata"
"882",-116.408225,33.266985,"Larrea tridentata"
"884",-116.476389,34.788611,"Larrea tridentata"
"885",-114.399722,34.305,"Larrea tridentata"
"887",-114.235833,34.283333,"Larrea tridentata"
"888",-116.33444,34.82833,"Larrea tridentata"
"891",-114.390833,34.181111,"Larrea tridentata"
"892",-114.399167,34.45,"Larrea tridentata"
"895",-114.405833,34.418333,"Larrea tridentata"
"897",-114.402778,34.311667,"Larrea tridentata"
"898",-114.296111,34.173611,"Larrea tridentata"
"900",-116.3895,33.3226,"Larrea tridentata"
"904",-116.126862,32.997722,"Larrea tridentata"
"909",-114.338333,34.382778,"Larrea tridentata"
"912",-116.243889,34.75,"Larrea tridentata"
"914",-116.22639,33.30917,"Larrea tridentata"
"918",-114.29611,34.17361,"Larrea tridentata"
"924",-116.372171,33.105372,"Larrea tridentata"
"929",-116.47639,34.78861,"Larrea tridentata"
"933",-116.2616,33.1619,"Larrea tridentata"
"934",-116.24378,34.74994,"Larrea tridentata"
"935",-114.278611,34.173333,"Larrea tridentata"
"937",-116.3781,33.0383,"Larrea tridentata"
"938",-113.54,37.02,"Larrea tridentata"
"940",-116.30889,32.99833,"Larrea tridentata"
"941",-114.27861,34.17333,"Larrea tridentata"
"942",-116.61806,34.78917,"Larrea tridentata"
"943",-115.7127,35.6546,"Larrea tridentata"
"944",-116.618056,34.789167,"Larrea tridentata"
"946",-116.105833,32.638889,"Larrea tridentata"
"947",-115.285278,33.407222,"Larrea tridentata"
"948",-115.674444,34.570556,"Larrea tridentata"
"949",-115.635056,33.445194,"Larrea tridentata"
"950",-116.455833,34.149167,"Larrea tridentata"
"951",-115.67444,34.57056,"Larrea tridentata"
"952",-116.45583,34.14917,"Larrea tridentata"
"956",-117.66889,34.49833,"Larrea tridentata"
"958",-116.24639,34.72889,"Larrea tridentata"
"960",-115.635,33.445278,"Larrea tridentata"
"962",-115.63506,33.44519,"Larrea tridentata"
"965",-111.38333,32.63333,"Larrea tridentata"
"966",-111.25,32.5,"Larrea tridentata"
"967",-110.86666,32.26666,"Larrea tridentata"
"968",-115.45111,34.28722,"Larrea tridentata"
"969",-114.318056,34.307778,"Larrea tridentata"
"970",-115.414444,35.444167,"Larrea tridentata"
"971",-114.52222,34.26389,"Larrea tridentata"
"972",-114.415556,34.359444,"Larrea tridentata"
"973",-114.522222,34.263889,"Larrea tridentata"
"974",-115.365278,34.133889,"Larrea tridentata"
"977",-115.451111,34.287222,"Larrea tridentata"
"979",-115.36528,34.13389,"Larrea tridentata"
"981",-115.41444,35.44417,"Larrea tridentata"
"990",-116.3742,33.3528,"Larrea tridentata"
"991",-116.3061,32.9514,"Larrea tridentata"
"992",-116.43191,33.37089,"Larrea tridentata"
"993",-114.228056,34.202222,"Larrea tridentata"
"994",-114.293611,34.332778,"Larrea tridentata"
"995",-114.232222,34.323889,"Larrea tridentata"
"996",-114.521667,34.297778,"Larrea tridentata"
"997",-114.648056,34.321111,"Larrea tridentata"
"998",-114.291667,34.331111,"Larrea tridentata"
"999",-114.83583,32.75361,"Larrea tridentata"
"1000",-114.926389,32.755833,"Larrea tridentata"
"1001",-114.521111,34.125833,"Larrea tridentata"
"1004",-114.496667,34.305278,"Larrea tridentata"
"1005",-114.174167,34.253611,"Larrea tridentata"
"1006",-114.559722,34.171389,"Larrea tridentata"
"1007",-114.471667,34.263611,"Larrea tridentata"
"1008",-114.291778,34.331083,"Larrea tridentata"
"1009",-114.392778,34.183333,"Larrea tridentata"
"1010",-114.559867,34.1714,"Larrea tridentata"
"1013",-116.4,33.65,"Larrea tridentata"
"1014",-114.277222,34.371667,"Larrea tridentata"
"1016",-114.395278,34.212778,"Larrea tridentata"
"1020",-116.574444,33.8474999991268,"Larrea tridentata"
"1021",-114.643056,34.247778,"Larrea tridentata"
"1022",-114.386111,34.178611,"Larrea tridentata"
"1023",-117.88419,35.68,"Larrea tridentata"
"1024",-114.219033,34.216433,"Larrea tridentata"
"1027",-114.266944,34.287778,"Larrea tridentata"
"1029",-114.218889,34.216389,"Larrea tridentata"
"1030",-116.57444,33.8475,"Larrea tridentata"
"1033",-114.321333,34.37595,"Larrea tridentata"
"1034",-117.87583,35.71111,"Larrea tridentata"
"1035",-114.221389,34.218056,"Larrea tridentata"
"1037",-117.884444,35.68,"Larrea tridentata"
"1039",-117.8757,35.711,"Larrea tridentata"
"1040",-114.651389,34.4375,"Larrea tridentata"
"1041",-117.884848764822,35.6799255040604,"Larrea tridentata"
"1044",-117.876348900486,35.710924785289,"Larrea tridentata"
"1045",-114.272778,34.270556,"Larrea tridentata"
"1048",-116.574444,33.8475,"Larrea tridentata"
"1055",-117.8842,35.68,"Larrea tridentata"
"1057",-114.321111,34.375833,"Larrea tridentata"
"1062",-114.532778,34.276389,"Larrea tridentata"
"1063",-114.5204,34.199933,"Larrea tridentata"
"1064",-114.30693,34.25503,"Larrea tridentata"
"1065",-110.90777,33.5275,"Larrea tridentata"
"1066",-114.309467,34.225483,"Larrea tridentata"
"1067",-114.5328,34.276633,"Larrea tridentata"
"1068",-114.425783,34.329683,"Larrea tridentata"
"1069",-114.306933,34.255033,"Larrea tridentata"
"1077",-114.306667,34.255,"Larrea tridentata"
"1078",-114.425556,34.329444,"Larrea tridentata"
"1079",-114.85,33.816667,"Larrea tridentata"
"1080",-114.30947,34.22548,"Larrea tridentata"
"1081",-114.309444,34.225278,"Larrea tridentata"
"1084",-114.5204,34.19993,"Larrea tridentata"
"1095",-114.276944,34.39,"Larrea tridentata"
"1107",-116.16378,35.21628,"Larrea tridentata"
"1108",-114.293889,34.291111,"Larrea tridentata"
"1109",-116.113778,35.216278,"Larrea tridentata"
"1110",-114.496667,34.119444,"Larrea tridentata"
"1111",-116.163889,35.216389,"Larrea tridentata"
"1115",-114.309722,34.301111,"Larrea tridentata"
"1116",-114.29389,34.29111,"Larrea tridentata"
"1118",-116.16389,35.21639,"Larrea tridentata"
"1121",-116.29806,35.119164,"Larrea tridentata"
"1123",-114.49667,34.11944,"Larrea tridentata"
"1130",-116.298056,35.119167,"Larrea tridentata"
"1131",-114.383333,34.264444,"Larrea tridentata"
"1137",-114.235,34.288889,"Larrea tridentata"
"1144",-114.846623,32.81473,"Larrea tridentata"
"1149",-114.846667,32.814722,"Larrea tridentata"
"1151",-116.45,33.1,"Larrea tridentata"
"1154",-117.874167,35.715833,"Larrea tridentata"
"1155",-117.874,35.71581,"Larrea tridentata"
"1156",-117.874648912563,35.715724676911,"Larrea tridentata"
"1158",-117.874,35.7158,"Larrea tridentata"
"1159",-116.3492,33.0175,"Larrea tridentata"
"1161",-111.2058,32.25829,"Larrea tridentata"
"1176",-116.11364,33.26439,"Larrea tridentata"
"1178",-115.8,33.677778,"Larrea tridentata"
"1179",-116.2,34.733333,"Larrea tridentata"
"1183",-115.85139,33.11917,"Larrea tridentata"
"1184",-114.041232,36.737666,"Larrea tridentata"
"1185",-114.632778,34.329722,"Larrea tridentata"
"1186",-114.174167,34.253333,"Larrea tridentata"
"1187",-111.294756,33.536407,"Larrea tridentata"
"1196",-114.286389,34.173056,"Larrea tridentata"
"1198",-103.61556,29.32139,"Larrea tridentata"
"1200",-110.47,33.19,"Larrea tridentata"
"1202",-116.11583,33.06861,"Larrea tridentata"
"1203",-116.2,33.30278,"Larrea tridentata"
"1205",-114.62055,34.84388,"Larrea tridentata"
"1207",-114.96389,32.70917,"Larrea tridentata"
"1221",-115.68333,34.73833,"Larrea tridentata"
"1222",-115.68,34.73,"Larrea tridentata"
"1226",-116.642,33.9363,"Larrea tridentata"
"1227",-114.97111,35.09167,"Larrea tridentata"
"1228",-115.63667,34.78,"Larrea tridentata"
"1229",-114.97,35.09,"Larrea tridentata"
"1245",-111.95,33.52,"Larrea tridentata"
"1247",-114.62167,32.809,"Larrea tridentata"
"1249",-116.23806,32.86778,"Larrea tridentata"
"1250",-115.38583,34.25,"Larrea tridentata"
"1252",-110.65333,32.26,"Larrea tridentata"
"1253",-116.3253,34.266,"Larrea tridentata"
"1257",-116.76,33.95083,"Larrea tridentata"
"1258",-113.9,37.01,"Larrea tridentata"
"1260",-117.70972,34.44556,"Larrea tridentata"
"1261",-117.709722,34.445556,"Larrea tridentata"
"1262",-111.961667,32.831667,"Larrea tridentata"
"1270",-122.58333,47.66666,"Larrea tridentata"
"1271",-115.41822,34.55403,"Larrea tridentata"
"1272",-116.0039,32.7258,"Larrea tridentata"
"1273",-116.48333,34.1,"Larrea tridentata"
"1275",-116.110601884996,35.179950664554,"Larrea tridentata"
"1278",-118.0454,34.5543,"Larrea tridentata"
"1281",-115.89,36.24,"Larrea tridentata"
"1282",-110.18,31.72,"Larrea tridentata"
"1283",-119.512981945355,35.2740241025541,"Larrea tridentata"
"1284",-119.370078521121,35.2595255310521,"Larrea tridentata"
"1286",-119.459380405433,35.2451252532471,"Larrea tridentata"
"1287",-119.495081220871,35.245124991109,"Larrea tridentata"
"1288",-119.405779337468,35.2595252693075,"Larrea tridentata"
"1291",-117.72583,34.46194,"Larrea tridentata"
"1292",-117.725833,34.461944,"Larrea tridentata"
"1293",-114.81667,33.29167,"Larrea tridentata"
"1294",-114.79246,33.28012,"Larrea tridentata"
"1295",-112.066747,33.335962,"Larrea tridentata"
"1296",-115.7159,33.9952,"Larrea tridentata"
"1301",-114.074879,35.174287,"Larrea tridentata"
"1303",-117.63444,34.38222,"Larrea tridentata"
"1305",-115.96124,32.80427,"Larrea tridentata"
"1307",-114.9642,34.8469,"Larrea tridentata"
"1308",-115.95,32.8,"Larrea tridentata"
"1318",-118.14242,34.48689,"Larrea tridentata"
"1319",-118.1425,34.486944,"Larrea tridentata"
"1320",-115.14004,33.02788,"Larrea tridentata"
"1321",-115.18333,33.03333,"Larrea tridentata"
"1327",-116.31,35.84,"Larrea tridentata"
"1328",-116.4,33.26,"Larrea tridentata"
"1331",-114.916667,34.1,"Larrea tridentata"
"1332",-113.8911,37.0625,"Larrea tridentata"
"1333",-113.8211,36.9394,"Larrea tridentata"
"1346",-117.9951,34.4787,"Larrea tridentata"
"1347",-116.45556,33.86111,"Larrea tridentata"
"1348",-112.82135,32.019722,"Larrea tridentata"
"1349",-116.5325,33.90528,"Larrea tridentata"
"1350",-113.89,37.04,"Larrea tridentata"
"1351",-117.7271,34.5252,"Larrea tridentata"
"1353",-115.7512,35.1535,"Larrea tridentata"
"1356",-111.05,32.283333,"Larrea tridentata"
"1359",-103.65,30.35,"Larrea tridentata"
"1361",-116.3343,35.6246999991063,"Larrea tridentata"
"1367",-103.24417,29.40655,"Larrea tridentata"
"1372",-116.316667,33.35,"Larrea tridentata"
"1376",-117.9433,35.4651,"Larrea tridentata"
"1377",-117.7917,34.6915,"Larrea tridentata"
"1381",-117.7652,34.4994,"Larrea tridentata"
"1382",-115.7,35.4,"Larrea tridentata"
"1384",-114.5,35.73333,"Larrea tridentata"
"1394",-115.67,33.42,"Larrea tridentata"
"1396",-113.35,32.833,"Larrea tridentata"
"1397",-115.666667,33.416667,"Larrea tridentata"
"1403",-116.383333,33.816667,"Larrea tridentata"
"1410",-114.90778,33.73361,"Larrea tridentata"
"1412",-111.443834,33.169272,"Larrea tridentata"
"1418",-116.11666,34.83333,"Larrea tridentata"
"1422",-117.36667,33.86667,"Larrea tridentata"
"1425",-115.65167,34.78361,"Larrea tridentata"
"1426",-114.91666,32.73333,"Larrea tridentata"
"1428",-117.2659,34.5403,"Larrea tridentata"
"1429",-116.109586,36.487811,"Larrea tridentata"
"1430",-116.32,34.43667,"Larrea tridentata"
"1431",-115.6415,34.96,"Larrea tridentata"
"1432",-114.5169,33.8250999991271,"Larrea tridentata"
"1435",-116.10667,34.25833,"Larrea tridentata"
"1454",-102.03333,29.53333,"Larrea tridentata"
"1459",-115.7031,35.5042,"Larrea tridentata"
"1463",-116.3879,34.7767,"Larrea tridentata"
"1465",-115.54583,34.8125,"Larrea tridentata"
"1467",-106.537,31.905,"Larrea tridentata"
"1473",-118.15,35.13333,"Larrea tridentata"
"1476",-117.783333,34.966667,"Larrea tridentata"
"1477",-117.77778,34.91611,"Larrea tridentata"
"1480",-116.2216,34.2982,"Larrea tridentata"
"1481",-116.22111,34.29806,"Larrea tridentata"
"1483",-115.0583,33.13,"Larrea tridentata"
"1484",-114.780528,35.12088,"Larrea tridentata"
"1485",-109.53667,31.7457,"Larrea tridentata"
"1486",-115.05833,33.13,"Larrea tridentata"
"1488",-118.09694,34.54472,"Larrea tridentata"
"1500",-115.07889,33.91167,"Larrea tridentata"
"1501",-115.091389,34.245,"Larrea tridentata"
"1502",-115.078611,33.912222,"Larrea tridentata"
"1503",-115.9942,32.7422,"Larrea tridentata"
"1504",-115.09139,34.245,"Larrea tridentata"
"1505",-115.1041,34.2511,"Larrea tridentata"
"1509",-116.6963,34.8002,"Larrea tridentata"
"1510",-117.960278,36.108611,"Larrea tridentata"
"1513",-117.96028,36.10861,"Larrea tridentata"
"1514",-117.533,35.0273,"Larrea tridentata"
"1528",-113.91667,32.26667,"Larrea tridentata"
"1533",-115.966,33.6007,"Larrea tridentata"
"1534",-116.1038,35.1428,"Larrea tridentata"
"1537",-117.072778,34.4563889991194,"Larrea tridentata"
"1548",-117.65972,35.0125,"Larrea tridentata"
"1569",-116.20389,33.53222,"Larrea tridentata"
"1572",-114.74,32.82,"Larrea tridentata"
"1573",-116.2039,33.5322,"Larrea tridentata"
"1581",-114.31139,34.32306,"Larrea tridentata"
"1586",-115.458333,33.7,"Larrea tridentata"
"1591",-115.9,32.68,"Larrea tridentata"
"1598",-115.37,33.15,"Larrea tridentata"
"1599",-115.2417,33.9083,"Larrea tridentata"
"1607",-117.119,33.1499999991357,"Larrea tridentata"
"1614",-115.24167,33.90833,"Larrea tridentata"
"1619",-116.3049,34.1068,"Larrea tridentata"
"1626",-117.5,34.7,"Larrea tridentata"
"1629",-106.540278,31.854167,"Larrea tridentata"
"1636",-116.4114,35.0698,"Larrea tridentata"
"1648",-116.5666,34.0516,"Larrea tridentata"
"1649",-116.26418,32.9354,"Larrea tridentata"
"1650",-116.69333,33.89167,"Larrea tridentata"
"1674",-115.7755,33.0942,"Larrea tridentata"
"1677",-114.8434,32.9459,"Larrea tridentata"
"1684",-116.5675,34.04444,"Larrea tridentata"
"1687",-115.8767,34.7349,"Larrea tridentata"
