"","lon","lat","species"
"1690",-115.2355,34.745,"Larrea tridentata"
"1691",-116.51049,33.11111,"Larrea tridentata"
"1706",-116.689,36.4046,"Larrea tridentata"
"1710",-117.2298,36.2531,"Larrea tridentata"
"1711",-117.18583,34.50083,"Larrea tridentata"
"1719",-115.7875,34.42528,"Larrea tridentata"
"1723",-118.1292,35.1254,"Larrea tridentata"
"1724",-115.9849,33.9557,"Larrea tridentata"
"1728",-115.66333,34.41083,"Larrea tridentata"
"1733",-114.980962,37.012426,"Larrea tridentata"
"1736",-114.965325,33.711734,"Larrea tridentata"
"1772",-116.4737,33.0978,"Larrea tridentata"
"1773",-116.3794,33.758,"Larrea tridentata"
"1776",-116.0167,32.7265,"Larrea tridentata"
"1778",-117.671111,35.0077779991131,"Larrea tridentata"
"1779",-116.7013,34.8245,"Larrea tridentata"
"1781",-114.7745,33.283,"Larrea tridentata"
"1782",-116.4001,33.6615,"Larrea tridentata"
"1783",-116.6101,34.7721,"Larrea tridentata"
"1789",-115.241111,34.8077779991153,"Larrea tridentata"
"1790",-106.925833,32.551944,"Larrea tridentata"
"1799",-111.074367,32.158878,"Larrea tridentata"
"1801",-115.9161,33.0984,"Larrea tridentata"
"1802",-115.9806,33.5847,"Larrea tridentata"
"1804",-115.9958,35.786,"Larrea tridentata"
"1807",-117.332222,35.8852779991036,"Larrea tridentata"
"1808",-116.855278,34.5038889991188,"Larrea tridentata"
"1812",-96.70639,31.90079,"Larrea tridentata"
"1813",-116.6311,33.9228,"Larrea tridentata"
"1814",-115.93,35.1446,"Larrea tridentata"
"1815",-116.2965,36.0952,"Larrea tridentata"
"1851",-114.7744,32.719,"Larrea tridentata"
"1853",-116.868333,36.4758329990978,"Larrea tridentata"
"1854",-114.839444,32.738889,"Larrea tridentata"
"1862",-116.8593,34.3617,"Larrea tridentata"
"1864",-117.8724,36.0864,"Larrea tridentata"
"1904",-117.0794,36.5054,"Larrea tridentata"
"1906",-116.3997,35.552,"Larrea tridentata"
"1908",-117.7689,36.0467,"Larrea tridentata"
"1909",-115.4277,33.6858,"Larrea tridentata"
"1911",-115.6917,34.7563,"Larrea tridentata"
"1915",-116.43639,35.55917,"Larrea tridentata"
"1916",-117.8241,34.4661,"Larrea tridentata"
"1934",-115.807580485562,33.7159923840314,"Larrea tridentata"
"1935",-115.720583340264,34.2309785760613,"Larrea tridentata"
"1938",-117.8754,35.4352,"Larrea tridentata"
"1941",-116.653602721758,33.9799793118267,"Larrea tridentata"
"1953",-115.6858,34.8820999991145,"Larrea tridentata"
"1954",-116.7826,33.9171,"Larrea tridentata"
"1972",-115.55972,35.1025,"Larrea tridentata"
"1974",-114.583333,32.916667,"Larrea tridentata"
"1986",-104.011111,29.8275,"Larrea tridentata"
"1990",-117.1936,36.1052,"Larrea tridentata"
"1995",-104.571992,33.748074,"Larrea tridentata"
"2013",-116.3583,35.6484,"Larrea tridentata"
"2024",-116.412222,33.618611,"Larrea tridentata"
"2025",-114.2547,34.1798,"Larrea tridentata"
"2026",-115.5489,33.6798,"Larrea tridentata"
"2029",-118.1815,35.0864,"Larrea tridentata"
"2046",-112.135211,32.834543,"Larrea tridentata"
"2048",-116.200590451166,33.7999874094207,"Larrea tridentata"
"2053",-116.188333,34.7241669991163,"Larrea tridentata"
"2054",-117.991389,35.379166999109,"Larrea tridentata"
"2055",-116.30139,33.78889,"Larrea tridentata"
"2059",-117.0699,36.8514,"Larrea tridentata"
"2062",-116.8353,34.6419,"Larrea tridentata"
"2087",-117.280833,36.3966669990985,"Larrea tridentata"
"2094",-116.9433,36.5917,"Larrea tridentata"
"2097",-117.008333,36.6802779990958,"Larrea tridentata"
"2102",-115.333333,35.366667,"Larrea tridentata"
"2103",-115.4982,34.9798,"Larrea tridentata"
"2107",-117.4668,36.3396,"Larrea tridentata"
"2114",-115.5559,35.0499,"Larrea tridentata"
"2115",-117.1889,34.9799,"Larrea tridentata"
"2116",-115.578889,35.0875,"Larrea tridentata"
"2119",-116.3131,34.1347,"Larrea tridentata"
"2127",-111.922222,33.465833,"Larrea tridentata"
"2136",-118.1653,35.0775,"Larrea tridentata"
"2151",-116.3919,33.7206,"Larrea tridentata"
"2152",-115.070556663092,32.9970179665355,"Larrea tridentata"
"2160",-118.1742,35.0524,"Larrea tridentata"
"2163",-118.0265,34.4943,"Larrea tridentata"
"2185",-117.154049,36.115175,"Larrea tridentata"
"2191",-117.7651,34.4694,"Larrea tridentata"
"2192",-117.765,34.4549,"Larrea tridentata"
"2194",-115.666667,34.833333,"Larrea tridentata"
"2195",-115.670588019313,34.8329626988461,"Larrea tridentata"
"2197",-117.8987,34.4649,"Larrea tridentata"
"2199",-117.828056,34.471667,"Larrea tridentata"
"2203",-117.9908,35.3864,"Larrea tridentata"
"2206",-116.8965,34.4069,"Larrea tridentata"
"2208",-116.5693,34.0541,"Larrea tridentata"
"2209",-117.12667,35.94194,"Larrea tridentata"
"2217",-118.1651,34.8992,"Larrea tridentata"
"2229",-108.95222,32.08008,"Larrea tridentata"
"2230",-116.083,32.7899999991406,"Larrea tridentata"
"2231",-117.448,34.6846,"Larrea tridentata"
"2234",-115.2457,34.7351,"Larrea tridentata"
"2235",-116.5505,33.7612,"Larrea tridentata"
"2236",-116.6225,33.89806,"Larrea tridentata"
"2239",-117.5142,34.8954,"Larrea tridentata"
"2240",-117.972,35.3556,"Larrea tridentata"
"2244",-117.9748,35.3593,"Larrea tridentata"
"2249",-116.46972,34.13639,"Larrea tridentata"
"2251",-117.258889,34.473056,"Larrea tridentata"
"2252",-113.527194,36.940017,"Larrea tridentata"
"2255",-117.0074,36.0906,"Larrea tridentata"
"2262",-103.35228,29.281341,"Larrea tridentata"
"2277",-115.9511,33.2571,"Larrea tridentata"
"2282",-115.6428,34.5635,"Larrea tridentata"
"2291",-111.132222,32.211944,"Larrea tridentata"
"2295",-117.3416,35.9733,"Larrea tridentata"
"2296",-117.5567,35.0465,"Larrea tridentata"
"2297",-115.924,32.6887,"Larrea tridentata"
"2306",-104.5225,33.64084,"Larrea tridentata"
"2326",-116.66833,33.91361,"Larrea tridentata"
"2327",-116.581944,34.0452779991244,"Larrea tridentata"
"2328",-111.376897,33.069877,"Larrea tridentata"
"2330",-116.02167,32.72833,"Larrea tridentata"
"2333",-116.0376,34.1288,"Larrea tridentata"
"2338",-117.146,36.6068,"Larrea tridentata"
"2345",-117.14556,36.60611,"Larrea tridentata"
"2350",-116.5975,33.9969999991249,"Larrea tridentata"
"2359",-116.031389,34.136389,"Larrea tridentata"
"2365",-103.245884,31.498084,"Larrea tridentata"
"2366",-110.9688,32.27088,"Larrea tridentata"
"2375",-115.8376,32.7911,"Larrea tridentata"
"2386",-115.83375257502,32.7909472180405,"Larrea tridentata"
"2387",-116.0424,33.5697,"Larrea tridentata"
"2388",-116.310093395834,33.8412855141969,"Larrea tridentata"
"2390",-115.7628,33.0855,"Larrea tridentata"
"2391",-116.2175,33.7209,"Larrea tridentata"
"2393",-117.7545,35.2103,"Larrea tridentata"
"2394",-114.014274,32.700485,"Larrea tridentata"
"2397",-117.753640688695,35.2079385214271,"Larrea tridentata"
"2402",-116.3976,34.1393,"Larrea tridentata"
"2415",-116.8444,34.8109,"Larrea tridentata"
"2429",-110.00056,32.06556,"Larrea tridentata"
"2453",-99.406944,27.544167,"Larrea tridentata"
"2454",-99.410285,27.546098,"Larrea tridentata"
"2456",-99.353056,26.976111,"Larrea tridentata"
"2460",-99.418333,27.222222,"Larrea tridentata"
"2465",-116.6353,33.9219,"Larrea tridentata"
"2468",-116.120278,34.1208329991234,"Larrea tridentata"
"2469",-99.277778,26.906944,"Larrea tridentata"
"2477",-117.270556,36.4197219990983,"Larrea tridentata"
"2478",-117.7557,34.4985,"Larrea tridentata"
"2483",-113.37961,37.180629,"Larrea tridentata"
"2490",-103.606111,31.717778,"Larrea tridentata"
"2493",-104.36527,29.56055,"Larrea tridentata"
"2498",-102.885556,32.073056,"Larrea tridentata"
"2502",-117.6716,36.9362,"Larrea tridentata"
"2515",-116.0958,33.0393,"Larrea tridentata"
"2521",-116.0503,33.3947,"Larrea tridentata"
"2526",-104.30278,29.77645,"Larrea tridentata"
"2527",-115.0571,32.9947,"Larrea tridentata"
"2528",-116.4036,33.6327,"Larrea tridentata"
"2529",-114.7536,32.8421,"Larrea tridentata"
"2533",-116.5787,33.998,"Larrea tridentata"
"2542",-117.9287,35.8451,"Larrea tridentata"
"2544",-106.787222,33.900556,"Larrea tridentata"
"2554",-117.3427,35.356,"Larrea tridentata"
"2566",-115.1891,32.9717,"Larrea tridentata"
"2568",-115.9947,33.578,"Larrea tridentata"
"2571",-115.86667,33.125,"Larrea tridentata"
"2576",-102.9452,29.57444,"Larrea tridentata"
"2589",-116.8666,36.459,"Larrea tridentata"
"2590",-116.375,33.65,"Larrea tridentata"
"2592",-116.3986,33.6575,"Larrea tridentata"
"2600",-116.3758,33.6485,"Larrea tridentata"
"2602",-115.5872,33.3653,"Larrea tridentata"
"2603",-113.63,37.57,"Larrea tridentata"
"2604",-115.6962,34.1118,"Larrea tridentata"
"2605",-118.045647764647,35.2359357193692,"Larrea tridentata"
"2609",-116.680602477741,33.8899816614554,"Larrea tridentata"
"2612",-116.2905,35.6327,"Larrea tridentata"
"2614",-116.0596,33.4254,"Larrea tridentata"
"2622",-115.5309,34.5447,"Larrea tridentata"
"2623",-116.4657,33.7747,"Larrea tridentata"
"2637",-116.2196,33.7209,"Larrea tridentata"
"2638",-115.9476,33.1261,"Larrea tridentata"
"2640",-117.518,36.3021,"Larrea tridentata"
"2642",-116.6465,33.9058,"Larrea tridentata"
"2648",-116.0632,32.6918,"Larrea tridentata"
"2649",-117.59062966345,34.5059583620595,"Larrea tridentata"
"2654",-117.9096,34.5355,"Larrea tridentata"
"2665",-116.929336972033,36.6633085414171,"Larrea tridentata"
"2666",-116.9095,36.6694,"Larrea tridentata"
"2669",-116.9724,36.3106,"Larrea tridentata"
"2670",-116.900636692928,36.6999078977133,"Larrea tridentata"
"2671",-116.6529,33.9828,"Larrea tridentata"
"2672",-116.90063231564,36.2999173121078,"Larrea tridentata"
"2683",-114.8882,32.7384,"Larrea tridentata"
"2686",-118.11531,34.6328039991173,"Larrea tridentata"
"2687",-116.3988,33.6969,"Larrea tridentata"
"2692",-116.460590368645,33.1500044637978,"Larrea tridentata"
"2693",-99.348611,27.341111,"Larrea tridentata"
"2718",-116.3088,33.8316,"Larrea tridentata"
"2747",-115.6448,34.9699,"Larrea tridentata"
"2754",-117.9184,35.4381,"Larrea tridentata"
"2755",-117.7806,35.4453,"Larrea tridentata"
"2756",-117.6095,35.3151,"Larrea tridentata"
"2760",-108.31972,31.9616,"Larrea tridentata"
"2786",-115.2001,33.6588,"Larrea tridentata"
"2787",-115.228333,33.684444,"Larrea tridentata"
"2788",-115.666667,34.666667,"Larrea tridentata"
"2789",-116.3013,35.1027,"Larrea tridentata"
"2790",-116.5843,34.0221,"Larrea tridentata"
"2793",-117.900649025717,35.6699256427055,"Larrea tridentata"
"2797",-111.924388,34.783212,"Larrea tridentata"
"2799",-117.9103,34.5065,"Larrea tridentata"
"2801",-113.913056,36.894444,"Larrea tridentata"
"2812",-116.06426,32.82066,"Larrea tridentata"
"2813",-115.318,33.7021,"Larrea tridentata"
"2815",-116.079965092929,33.0995754428899,"Larrea tridentata"
"2818",-115.89222,34.12333,"Larrea tridentata"
"2819",-116.9307,36.6626,"Larrea tridentata"
"2820",-117.290639367734,36.0999193578652,"Larrea tridentata"
"2826",-116.375556,34.746943999116,"Larrea tridentata"
"2829",-117.8309,35.6446,"Larrea tridentata"
"2831",-116.6666,36.3724,"Larrea tridentata"
"2851",-115.95,33.683333,"Larrea tridentata"
"2858",-116.78,33.9,"Larrea tridentata"
"2860",-117.9078,35.3723,"Larrea tridentata"
"2863",-118.0864,36.8444,"Larrea tridentata"
"2868",-118.283473393978,37.048789799018,"Larrea tridentata"
"2874",-117.91063678966,34.4799568417528,"Larrea tridentata"
"2875",-110.747451,32.04471,"Larrea tridentata"
"2878",-118.95,35.53333,"Larrea tridentata"
"2883",-117.99405096698,35.6480255250762,"Larrea tridentata"
"2884",-116.2912,35.6344,"Larrea tridentata"
"2887",-116.8586,34.9411,"Larrea tridentata"
"2890",-116.85333,34.93667,"Larrea tridentata"
"2892",-117.99319818724,35.3904080977983,"Larrea tridentata"
"2896",-115.3798,34.6423,"Larrea tridentata"
"2899",-117.6798,35.5292,"Larrea tridentata"
"2903",-116.4046,33.6255,"Larrea tridentata"
"2904",-117.657,35.3633,"Larrea tridentata"
"2911",-120.0108,35.7255,"Larrea tridentata"
"2917",-117.5466,36.2181,"Larrea tridentata"
"2921",-120.0009,35.6936,"Larrea tridentata"
"2935",-116.4084,33.6246,"Larrea tridentata"
"2936",-116.4129,33.6166,"Larrea tridentata"
"2943",-115.8747,34.5826,"Larrea tridentata"
"2947",-99.439444,27.803889,"Larrea tridentata"
"2951",-116.1685,34.7685,"Larrea tridentata"
"2952",-116.4113,33.6195,"Larrea tridentata"
"2953",-117.5727,34.4558,"Larrea tridentata"
"2955",-116.48,33.86,"Larrea tridentata"
"2957",-116.3974,33.6906,"Larrea tridentata"
"2959",-104.833137,31.841816,"Larrea tridentata"
"2960",-115.63833,35.58361,"Larrea tridentata"
"2966",-116.6522,33.965,"Larrea tridentata"
"2968",-115.236944,33.998056,"Larrea tridentata"
"2969",-116.3548,33.7243,"Larrea tridentata"
"2972",-114.923,32.7133,"Larrea tridentata"
"2974",-115.9236,33.6023,"Larrea tridentata"
"2975",-117.6716,35.4339,"Larrea tridentata"
"2978",-116.260592135027,33.829986162709,"Larrea tridentata"
"2979",-116.5511,33.7611,"Larrea tridentata"
"2983",-116.646667,33.961944,"Larrea tridentata"
"2984",-116.6091,33.9301,"Larrea tridentata"
"2986",-117.3403,35.9643,"Larrea tridentata"
"2990",-116.95,34.4443,"Larrea tridentata"
"2991",-117.6087,35.3186,"Larrea tridentata"
"2994",-116.550598909749,33.8329841433231,"Larrea tridentata"
"2998",-116.5849,34.0265,"Larrea tridentata"
"3002",-116.34,33.15,"Larrea tridentata"
"3003",-116.2807,33.3369,"Larrea tridentata"
"3009",-116.5458,33.7597,"Larrea tridentata"
"3010",-116.61945,33.9696799991253,"Larrea tridentata"
"3018",-116.646,33.9532,"Larrea tridentata"
"3019",-118.147644470948,34.6959493079595,"Larrea tridentata"
"3020",-118.1741,35.052,"Larrea tridentata"
"3022",-115.9867,32.8091,"Larrea tridentata"
"3027",-117.97,34.52,"Larrea tridentata"
"3030",-116.2734,33.7435,"Larrea tridentata"
"3031",-117.069841101038,36.7344058845714,"Larrea tridentata"
"3037",-116.4199,33.2714,"Larrea tridentata"
"3038",-117.134093827888,36.7523400073236,"Larrea tridentata"
"3041",-116.29951,33.13579,"Larrea tridentata"
"3043",-115.631,34.8494,"Larrea tridentata"
"3044",-115.63333,34.85389,"Larrea tridentata"
"3045",-115.6487,34.9084,"Larrea tridentata"
"3048",-115.9288,33.9251,"Larrea tridentata"
"3058",-115.7017,33.9983,"Larrea tridentata"
"3061",-115.9587,32.7924,"Larrea tridentata"
"3062",-116.0018,34.0778,"Larrea tridentata"
"3065",-117.9728,35.3518,"Larrea tridentata"
"3066",-116.1337,32.63765,"Larrea tridentata"
"3069",-116.9676,34.8819,"Larrea tridentata"
"3070",-116.1008,32.6589,"Larrea tridentata"
"3073",-116.22911,33.25115,"Larrea tridentata"
"3075",-116.049,34.1287,"Larrea tridentata"
"3077",-116.12948,32.85217,"Larrea tridentata"
"3078",-116.8852,34.8621,"Larrea tridentata"
"3079",-116.43379,33.07382,"Larrea tridentata"
"3083",-116.4338,33.0738,"Larrea tridentata"
"3085",-118.0792,35.1829,"Larrea tridentata"
"3088",-116.1437,34.1353,"Larrea tridentata"
"3093",-114.804,33.4927,"Larrea tridentata"
"3094",-116.14538,33.18003,"Larrea tridentata"
"3095",-116.85,34.94,"Larrea tridentata"
"3096",-116.8677,34.8652,"Larrea tridentata"
"3098",-117.4131,34.5822,"Larrea tridentata"
"3099",-115.5025,34.9422,"Larrea tridentata"
"3100",-117.1522,36.25,"Larrea tridentata"
"3101",-114.622914476575,32.8042025108596,"Larrea tridentata"
"3103",-114.6224,32.8042,"Larrea tridentata"
"3108",-114.7007,33.6093,"Larrea tridentata"
"3110",-116.29898,33.23922,"Larrea tridentata"
"3111",-116.10999,33.40456,"Larrea tridentata"
"3113",-116.08593,33.09611,"Larrea tridentata"
"3115",-116.9982,36.7014,"Larrea tridentata"
"3118",-116.10044,33.09655,"Larrea tridentata"
"3119",-116.9982,36.7013,"Larrea tridentata"
"3120",-118.7372,35.6174,"Larrea tridentata"
"3122",-103.275376,30.213717,"Larrea tridentata"
"3125",-116.14001,32.65666,"Larrea tridentata"
"3126",-116.8506,36.4473,"Larrea tridentata"
"3127",-116.26044,32.8963,"Larrea tridentata"
"3134",-116.29963,33.33104,"Larrea tridentata"
"3136",-117.3719,35.7618,"Larrea tridentata"
"3143",-116.35446,32.97616,"Larrea tridentata"
"3147",-116.54472,33.901943,"Larrea tridentata"
"3148",-116.12552,33.10398,"Larrea tridentata"
"3149",-115.4011,33.7125,"Larrea tridentata"
"3150",-117.408425134485,34.4752604619289,"Larrea tridentata"
"3152",-116.37788,33.33247,"Larrea tridentata"
"3153",-116.54,33.81,"Larrea tridentata"
"3155",-117.034860437148,34.472737103494,"Larrea tridentata"
"3156",-117.041389,34.479444,"Larrea tridentata"
"3158",-115.83,33.51,"Larrea tridentata"
"3159",-115.363056,33.7088889991285,"Larrea tridentata"
"3161",-118.528692776812,34.8432836405734,"Larrea tridentata"
"3162",-117.4831,34.3122,"Larrea tridentata"
"3164",-118.9626,35.5293,"Larrea tridentata"
"3168",-118.958212311014,35.5565458621393,"Larrea tridentata"
"3170",-114.6156,34.8473,"Larrea tridentata"
"3176",-116.48076,33.09474,"Larrea tridentata"
"3178",-118.27,35.03,"Larrea tridentata"
"3179",-118.2785,35.0383,"Larrea tridentata"
"3180",-117.831,36.6994999990957,"Larrea tridentata"
"3181",-116.0745,35.2649,"Larrea tridentata"
"3183",-118.202650216003,35.1239375258242,"Larrea tridentata"
"3188",-118.973772449109,35.5364212633195,"Larrea tridentata"
"3189",-118.9606,35.5342,"Larrea tridentata"
"3195",-115.7043,32.6509,"Larrea tridentata"
"3197",-116.3172,33.8223,"Larrea tridentata"
"3198",-116.8696,36.4797,"Larrea tridentata"
"3203",-116.8758,36.5002,"Larrea tridentata"
"3204",-116.5455,33.7919,"Larrea tridentata"
"3206",-116.4056,33.6811,"Larrea tridentata"
"3207",-117.8236,34.4114,"Larrea tridentata"
"3209",-117.2938,34.537,"Larrea tridentata"
"3210",-115.213,32.7503,"Larrea tridentata"
"3211",-117.0562,36.6549,"Larrea tridentata"
"3212",-116.1011,33.4652,"Larrea tridentata"
"3214",-115.3838,32.8083,"Larrea tridentata"
"3215",-116.465,33.7774,"Larrea tridentata"
"3218",-117.9816,35.3633,"Larrea tridentata"
"3219",-116.4197,33.7466,"Larrea tridentata"
"3221",-115.7202,34.2232,"Larrea tridentata"
"3223",-116.2362,33.5116,"Larrea tridentata"
"3225",-115.96611,32.73806,"Larrea tridentata"
"3226",-116.155479127502,32.6926201019025,"Larrea tridentata"
"3228",-117.0228,34.897,"Larrea tridentata"
"3229",-115.705348592273,32.6788834133066,"Larrea tridentata"
"3230",-115.7087,32.6786,"Larrea tridentata"
"3234",-118.320352111644,35.0459387385437,"Larrea tridentata"
"3236",-117.3874,35.7511,"Larrea tridentata"
"3238",-118.1655,35.0239,"Larrea tridentata"
"3244",-116.5479,33.9119,"Larrea tridentata"
"3245",-117.2821,35.8356,"Larrea tridentata"
"3246",-115.561866276413,32.7920209306116,"Larrea tridentata"
"3247",-117.1992,35.7894,"Larrea tridentata"
"3248",-116.7323,33.9241,"Larrea tridentata"
"3249",-114.511,32.9018,"Larrea tridentata"
"3250",-116.54167,33.84167,"Larrea tridentata"
"3251",-116.5457,33.9049,"Larrea tridentata"
"3252",-117.281,35.8325,"Larrea tridentata"
"3254",-118.83306,35.27972,"Larrea tridentata"
"3269",-116.0633,32.6915,"Larrea tridentata"
"3270",-116.5486,33.8333,"Larrea tridentata"
"3272",-116.3171,33.7266,"Larrea tridentata"
"3273",-116.299,33.2392,"Larrea tridentata"
"3274",-115.9363,33.584,"Larrea tridentata"
"3278",-116.4231,33.1219,"Larrea tridentata"
"3279",-114.8708,33.151,"Larrea tridentata"
"3280",-114.9386,33.0793,"Larrea tridentata"
"3284",-117.1821,36.1934,"Larrea tridentata"
"3287",-116.5828,34.0191,"Larrea tridentata"
"3288",-118.3192,34.8778,"Larrea tridentata"
"3289",-116.1794,33.6801,"Larrea tridentata"
"3294",-116.023346,33.603184,"Larrea tridentata"
"3296",-116.3,33.1358,"Larrea tridentata"
"3299",-117.1249,34.4721,"Larrea tridentata"
"3304",-117.4284,34.3252,"Larrea tridentata"
"3305",-117.2955,34.4528,"Larrea tridentata"
"3309",-117.1252,34.4696,"Larrea tridentata"
"3313",-116.5013,34.0992,"Larrea tridentata"
"3314",-116.5413,34.0766,"Larrea tridentata"
"3317",-116.3796,33.3152,"Larrea tridentata"
"3320",-116.3874,33.1386,"Larrea tridentata"
"3321",-115.3253,33.6248,"Larrea tridentata"
"3325",-118.01889,34.46917,"Larrea tridentata"
"3326",-117.4473,34.5059,"Larrea tridentata"
"3327",-116.6425,33.9528,"Larrea tridentata"
"3331",-116.8028,34.3522,"Larrea tridentata"
"3334",-117.3666,34.5279,"Larrea tridentata"
"3335",-115.998889,33.615278,"Larrea tridentata"
"3340",-117.1244,34.4733,"Larrea tridentata"
"3346",-115.8024,33.7352,"Larrea tridentata"
"3347",-116.1403,32.7459,"Larrea tridentata"
"3351",-116.1413,33.6461,"Larrea tridentata"
"3354",-116.0315,32.7366,"Larrea tridentata"
"3360",-116.8058,34.2317,"Larrea tridentata"
"3366",-116.521,33.8299,"Larrea tridentata"
"3368",-116.0785,33.5699,"Larrea tridentata"
"3382",-116.3565,32.9762,"Larrea tridentata"
"3383",-116.5443,33.8219,"Larrea tridentata"
"3385",-116.53068,32.83589,"Larrea tridentata"
"3386",-118.1862,34.9794,"Larrea tridentata"
"3388",-115.2821,32.811,"Larrea tridentata"
"3389",-116.5378,33.7446,"Larrea tridentata"
"3396",-116.7866,33.8992,"Larrea tridentata"
"3399",-116.215,33.7199999991284,"Larrea tridentata"
"3404",-115.9267,33.0979,"Larrea tridentata"
"3408",-115.835,33.109,"Larrea tridentata"
"3418",-116.53333,33.76667,"Larrea tridentata"
"3419",-116.5389,33.738,"Larrea tridentata"
"3420",-116.163,34.7238,"Larrea tridentata"
"3424",-116.99259,36.198017,"Larrea tridentata"
"3429",-116.5457,33.8199,"Larrea tridentata"
"3433",-116.2736,32.6637,"Larrea tridentata"
"3436",-117.7189,34.0967,"Larrea tridentata"
"3441",-116.3095,33.8413,"Larrea tridentata"
"3442",-116.9675,35.0252,"Larrea tridentata"
"3443",-116.5443,33.81,"Larrea tridentata"
"3444",-116.54434,33.80996,"Larrea tridentata"
"3460",-114.592054869247,34.0363913040597,"Larrea tridentata"
"3461",-114.5915,34.0364,"Larrea tridentata"
"3463",-115.555307838587,32.9824333004756,"Larrea tridentata"
"3464",-115.5581,32.9794,"Larrea tridentata"
"3467",-114.492096874948,32.9709853856528,"Larrea tridentata"
"3476",-118.2961,34.8786,"Larrea tridentata"
"3477",-116.6432,36.4184,"Larrea tridentata"
"3487",-116.5497,33.1764,"Larrea tridentata"
"3491",-116.5453,33.8303,"Larrea tridentata"
"3496",-116.175301,33.680599,"Larrea tridentata"
"3505",-107.809167,33.266111,"Larrea tridentata"
"3507",-115.4581,33.5265,"Larrea tridentata"
"3508",-115.569846962921,32.8478242106759,"Larrea tridentata"
"3512",-115.5189,33.24,"Larrea tridentata"
"3516",-116.1749,32.6284,"Larrea tridentata"
"3529",-116.3445,33.816,"Larrea tridentata"
"3534",-115.5103,34.9636,"Larrea tridentata"
"3537",-116.5088,33.6225,"Larrea tridentata"
"3550",-117.194,36.1049,"Larrea tridentata"
"3552",-117.1927,36.1055,"Larrea tridentata"
"3571",-116.108,32.6736,"Larrea tridentata"
"3629",-111.50111,34.50027,"Larrea tridentata"
"3647",-112.05,33.5,"Larrea tridentata"
"3656",-118.1369,34.6984,"Larrea tridentata"
"3657",-116.1082,32.67358,"Larrea tridentata"
"3667",-118.16,34.55,"Larrea tridentata"
"3668",-116.5485,33.7478,"Larrea tridentata"
"3669",-116.8591,34.361,"Larrea tridentata"
"3670",-114.527,33.7426,"Larrea tridentata"
"3682",-116.642,33.9298,"Larrea tridentata"
"3692",-118.129358850439,34.5797125867777,"Larrea tridentata"
"3694",-115.642517,34.8161669991152,"Larrea tridentata"
"3701",-117.2919,34.1131,"Larrea tridentata"
"3702",-116.9701,33.7035,"Larrea tridentata"
"3704",-115.636767,34.7873499991156,"Larrea tridentata"
"3712",-115.6973,34.7568,"Larrea tridentata"
"3722",-115.6602,34.5739,"Larrea tridentata"
"3736",-106.89083,34.05833,"Larrea tridentata"
"3745",-114.8372,32.7781,"Larrea tridentata"
"3748",-117.2871,36.0226,"Larrea tridentata"
"3768",-116.127,32.656,"Larrea tridentata"
"3769",-115.5693,32.8478,"Larrea tridentata"
"3770",-118.0609,37.3375,"Larrea tridentata"
"3771",-116.10341,32.67524,"Larrea tridentata"
"3777",-106.537003,31.905001,"Larrea tridentata"
"3783",-113.349998,32.833,"Larrea tridentata"
"3796",-116.8596,34.3629,"Larrea tridentata"
"3820",-113.98,37.03,"Larrea tridentata"
"3827",-115.7858,35.1534,"Larrea tridentata"
"3828",-120.0167,35.6826,"Larrea tridentata"
"3829",-115.6282,34.8087829991153,"Larrea tridentata"
"3830",-115.4894,34.576566999118,"Larrea tridentata"
"3834",-114.5606,33.0288,"Larrea tridentata"
"3843",-116.0813,32.6996,"Larrea tridentata"
"3844",-116.076,33.5719999991303,"Larrea tridentata"
"3848",-110.69813,32.86397,"Larrea tridentata"
"3849",-113.01085,34.18102,"Larrea tridentata"
"3861",-116.8571,36.5106,"Larrea tridentata"
"3862",-116.591,33.8436,"Larrea tridentata"
"3863",-118.1625,34.86417,"Larrea tridentata"
"3885",-116.5483,33.7603,"Larrea tridentata"
